smiles,pIC50,MW,LogP,RO5
CS(=O)(=O)Nc1cc(-c2ccc3ncnc(NCc4ccccc4)c3c2)cnc1Cl,6.96,439.93,4.33,0.0
CC(Nc1c(C#N)cnc2ccc(-c3cnc(N)nc3)cc12)c1ccccc1,7.96,366.43,4.32,0.0
C[C@@H](Nc1c(C#N)cnc2ccc(-c3cnc(N)nc3)cc12)c1ccccc1,7.96,366.43,4.32,0.0
CN1CCC(c2ccc3c(c2)[nH]/c(=N\C(=O)c2ccnc(-c4cnn(C)c4)c2)n3CC(C)(C)O)CC1,7.56,487.61,3.09,0.0
Cc1cccc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@@H](O)CC3)ccn2)c1,8.62,426.52,4.56,0.0
Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4cc(CC#N)ccc4n3CC(C)(C)O)ccn2)cn1,8.17,429.48,2.34,0.0
CN1CCCN(c2ccc(Nc3ncc(Br)c(Nc4ccccc4NS(=O)(=O)C4CC4)n3)cc2)CC1,9.21,572.53,4.77,1.0
COc1cc(N2CCC(N3CCN(C)CC3)CC2)c(-c2cn[nH]c2)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,9.52,650.17,5.48,2.0
C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SCCOC)nc3-c3ccc(F)cc3)ccn2)c1,7.46,519.6,5.89,2.0
[2H]C([2H])([2H])n1cc(-c2ccnc(Nc3cc(NC(=O)C=C)c(N4CC[C@@H](N(C)C)C4)cc3OC)n2)c2ccccc21,8.42,514.65,4.65,1.0
[2H]C([2H])([2H])n1cc(-c2ccnc(Nc3cc(NC(=O)C=C)c(N(C)CCN(C)C)cc3OC)n2)c2ccccc21,7.46,502.64,4.51,0.0
CN(C)Cc1ccc2c(c1)[nH]/c(=N\C(=O)c1ccnc(-c3cnn(C)c3)c1)n2CC(C)(C)O,6.72,447.54,2.34,0.0
CCC/C=C\C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,8.1,555.73,5.99,2.0
CCC/C=C\C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.43,566.71,5.55,2.0
CC/C=C\C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.8,552.68,5.16,2.0
CCC/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,6.69,541.7,5.68,2.0
COc1cc(N(C)CCN(C)C)c(NC(=O)/C=C\C(C)C)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,6.4,541.7,5.54,2.0
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,8.06,517.61,4.65,1.0
CCC/C=C\C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,5.82,555.73,5.99,2.0
C=C(Cl)C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.08,548.09,5.38,2.0
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C(C)C)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,5.89,527.67,5.29,2.0
COc1nn(C2CCN(C)CC2)cc1-c1cnc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)cc1OC(C)C,9.12,593.71,3.75,2.0
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,8.22,557.05,5.93,2.0
Cc1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CCC[C@H](O)C2)cc(-c2cnn(C)c2)n1,5.03,430.51,3.29,0.0
Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@@H](O)CC3)cc(N)n2)cn1,9.52,431.5,2.56,0.0
Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@@H](O)CC3)cc(N)n2)cn1,6.6,431.5,2.56,0.0
Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3C3CCCCC3)ccn2)cn1,7.98,400.49,4.01,0.0
Cc1c(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3CC(C)(C)O)ccn2)cnn1C,7.85,404.47,2.59,0.0
C=CC(=O)N1Cc2nc(-c3cccc(Oc4nc(F)ccc4Cl)c3)n(-c3ccncn3)c2C1,7.4,462.87,4.34,0.0
O=C(/C=C/CF)N1Cc2nc(-c3cc(-c4c(F)cccc4F)c(F)cn3)n(-c3ccncn3)c2C1,7.6,480.43,4.18,0.0
C=CC(=O)N1Cc2nc(-c3cc(-c4c(F)cccc4C(F)F)c(F)cn3)n(-c3ccncn3)c2C1,7.7,480.43,4.64,0.0
C=CC(=O)N1Cc2nc(-c3cccc(-c4ccccc4)c3)n(-c3ccncc3)c2C1,6.5,392.46,4.63,0.0
C=CC(=O)N1Cc2nc(-c3cc(Oc4nc(F)ccc4F)c(F)cc3F)n(-c3ccncn3)c2C1,6.6,482.4,4.1,0.0
[2H]c1cc(-n2c(-c3cc(Oc4nc(F)ccc4F)ccc3F)nc3c2CN(C(=O)C=C)C3)nc([2H])n1,6.8,466.42,3.96,0.0
C=CC(=O)N1Cc2nc(-c3cc(-c4c(F)cccc4F)c(F)cn3)n(-c3ccncn3)c2C1,7.0,448.41,3.84,0.0
CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(OCc4cccs4)cc3)c21,6.56,501.61,4.86,1.0
C=CC(=O)N1Cc2nc(-c3cccc(Oc4ccccc4)c3)n(-c3ccncc3)c2C1,7.2,408.46,4.75,0.0
C=CC(=O)N1Cc2nc(-c3cccc(Oc4cccc(F)n4)c3)n(-c3ccncc3)c2C1,7.0,427.44,4.29,0.0
C=CC(=O)Nc1cc(Nc2nccc(-c3ccc4oc(=O)n(C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,517.59,3.46,1.0
[2H]C([2H])([2H])n1cc(-c2ccnc(Nc3cc(NC(=O)C=C)c(N4CCN(C5CCCCC5)CC4)cc3OC)n2)c2ccccc21,6.24,568.74,5.97,2.0
CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3CN(C3COC3)C4)cc12,8.22,585.16,5.41,2.0
COc1ccc(C(=O)/C=C/C(=O)N2CCN(C3CCN(c4ccc(Nc5ncc(Cl)c(Nc6ccccc6P(C)(C)=O)n5)c(OC)c4)CC3)CC2)cc1,7.01,758.26,6.43,3.0
O=C(c1ccc2ccccc2c1)c1cn(-c2ccccc2)nc1C1=Nn2cnnc2SC1,7.19,436.5,4.21,0.0
C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.5,585.71,5.08,2.0
O=C(Nc1nccs1)C(c1ccccc1)N1Cc2ccccc2C1=O,7.62,349.42,3.48,0.0
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc(NC(=O)CCl)c2)n1,7.65,544.44,4.47,1.0
CCC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)ncc2Cl)c1,7.18,494.0,4.63,0.0
CCC(=O)Nc1cccc(Nc2nc(Nc3cnn(C)c3)ncc2Cl)c1,7.46,371.83,3.7,0.0
Cc1c2ccc(Nc3ncc(Cl)c(Nc4cccc(NC(=O)CCl)c4)n3)cc2nn1C,7.1,456.34,4.99,0.0
Cn1cc(Nc2ncc(Cl)c(Nc3cccc(NC(=O)/C=C/c4ccccc4)c3)n2)cn1,7.64,445.91,5.0,1.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)ncc2Cl)c1,7.16,491.98,4.41,0.0
COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)cc1OC,7.04,313.36,3.62,0.0
COc1ccc(N/N=C/c2ccc(Oc3nc(C)nc4cc(OC)c(OC)cc34)cc2)cc1,8.54,444.49,5.2,1.0
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,10.21,485.95,4.39,0.0
Clc1ccc(-c2cn3cccc(COc4nnc5ccc(Cl)nn45)c3n2)c(Cl)c1,4.81,445.7,4.98,0.0
Clc1ccc(Cl)c(-c2cn3cccc(COc4nnc5ccc(Cl)nn45)c3n2)c1,4.85,445.7,4.98,0.0
COc1cc2ncnc(Nc3ccc4scnc4c3)c2cc1OC.Cl,7.44,374.85,4.0,0.0
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(-c2cn(S(=O)(=O)C(C)C)c3ccccc23)n1,7.48,638.24,5.31,2.0
CCS(=O)(=O)n1cc2c3cc(ccc31)OCCCCCCOc1cc(ccc1N1CCOCC1)Nc1ncc(Cl)c-2n1,8.21,612.15,5.86,2.0
C=CC(=O)Nc1cccc(Nc2ncc(F)c(Nc3ccc(O[C@H]4CCOC4)cc3)n2)c1,6.26,435.46,4.4,0.0
C=CC(=O)N1CCC[C@@H](Nc2nc(Nc3ccc(OC4CCOC4)cc3)ncc2F)C1,6.26,427.48,3.12,0.0
C=CC(=O)N1CCC[C@@H](Nc2nc(Nc3ccc(O[C@@H]4CCOC4)cc3)ncc2F)C1,6.26,427.48,3.12,0.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Cl)c(OCC(O)CO)c3)ncc2F)c1,6.26,473.89,3.61,0.0
CN1CCC(c2ccc(-c3ccc4c(c3)C(=O)N(C(C(=O)Nc3nccs3)c3cc(F)ccc3O)C4)cc2)CC1,10.2,556.66,5.8,2.0
CN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(OCc4cccnc4)cc3)c21,5.56,496.57,4.19,0.0
[2H]C([2H])([2H])c1cc(Nc2ncc(Br)c(Nc3ccccc3NS(=O)(=O)C3CC3)n2)ccc1N1CCN(C([2H])([2H])[2H])CC1,7.01,578.57,4.69,1.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)nc3)ncc2F)c1,6.26,380.38,3.63,0.0
C=CC(=O)N1Cc2nc(-c3cccc(C#Cc4ccccc4)c3)n(-c3ccncc3)c2C1,6.3,416.48,4.36,0.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)OCCOCCOCCO4)ncc2F)c1,6.13,495.51,4.03,0.0
COc1cc(N2CCC(N3CCN(C)CC3)CC2)c2cc1Nc1ncc(C)c(n1)Nc1ccc(cc1P(C)(C)=O)OCCCn1cc-2cn1,7.52,685.81,5.39,3.0
COCCN(C)C/C=C/C(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(Oc4ccn5ncnc5c4)c(C)c3)c21,6.56,580.65,4.38,2.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(-c5cnco5)c4)ncnc3cc2OC)C1,6.42,491.94,4.86,0.0
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4CCNCC4)NN3)c3cscn3)cc2c1Nc1ccc(F)c(Cl)c1,8.52,596.52,5.82,2.0
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN1CCOCC1,6.12,563.06,4.09,1.0
CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4(C(F)(F)F)CC4)NN3)c3cccc4cnccc34)cc12,6.79,607.08,7.18,2.0
CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C(F)(F)F)CC4)NN3)c3cccc4[nH]ncc34)cc12,8.4,586.63,5.73,2.0
COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(OC(=O)N(C)C)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,6.07,657.76,6.27,2.0
COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(Br)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,10.28,649.57,6.98,2.0
C=CC(=O)N1CCOc2ccc(Nc3nc(Nc4ccc5c(c4)CC(=O)N5)ncc3C(C)=O)cc21,6.26,470.49,3.57,0.0
COc1cc(N(C)CCN(C)C)c2cc1Nc1ncc(C)c(n1)Nc1ccc(cc1P(C)(C)=O)OCCCn1cc-2cn1,7.88,604.7,5.17,3.0
COc1cc(N2CCC(N3CCN(C)CC3)CC2)c2cc1Nc1ncc(C)c(n1)Nc1ccc(cc1P(C)(C)=O)OCCCn1cc-2cn1,8.44,685.81,5.39,3.0
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,8.8,499.62,4.51,0.0
CN(C)C/C=C/C(=O)N1CCC[C@@H](Nc2nnc(C(N)=O)c(Nc3ccc(S(C)(=O)=O)cc3)n2)C1,6.26,502.6,0.64,1.0
N#Cc1cnc2cc(OC[C@@H](O)CO)c(NC(=O)C3CSSC3)cc2c1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,6.26,641.15,5.9,2.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OCCCN4CCCC4=O)c3)ncc2F)c1,6.26,490.54,4.62,0.0
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,9.8,360.21,4.15,0.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,7.23,469.95,5.16,1.0
O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCC#Cc4cccc5c4C(=O)N([C@@H](C(=O)Nc4nccs4)c4cc(F)ccc4O)C5)c3C2=O)C(=O)N1,4.52,912.95,3.27,2.0
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@H]2C[C@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOc2ccc(-c3nccc(Nc4cc5c(cn4)nc(C)n5C(C)C)n3)cc2)C(C)(C)C)cc1,4.54,933.15,6.74,3.0
CCOc1nc(-c2cccc(NC(=O)c3cccc(O)c3CN3Cc4ccccc4C3=O)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,9.59,602.65,5.61,2.0
CCOc1nc(-c2cccc(NC(=O)c3cccc(O)c3CN3Cc4ccccc4C3=O)c2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,8.59,636.71,7.39,2.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(cnn4C(=O)OC(C)(C)C)c3)ncc2F)c1,6.26,489.51,5.36,1.0
C=CC(=O)Nc1cccc(Nc2ncc(C)c(Nc3cccc(Br)c3)n2)c1,6.26,424.3,5.16,1.0
COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(Cl)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,9.31,605.12,6.87,2.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCN4CCCC4=O)cc3)ncc2F)c1,6.26,476.51,4.23,0.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OCCCS(C)(=O)=O)c3)ncc2F)c1,6.26,485.54,4.04,0.0
C=CC(=O)N1CCOc2ccc(Nc3nc(Nc4ccc(OCCOC)cc4)ncc3F)cc21,6.26,465.49,4.04,0.0
Cc1ccc(S(=O)(=O)c2ccc(C3C(C(=O)c4ccccc4)=C(N)NC4=C3C(=O)CC(C)(C)C4)cc2)cc1,9.85,526.66,5.21,2.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)nc3)ncc2C(C)=O)c1,6.26,404.43,3.69,0.0
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,9.15,601.18,4.21,1.0
O=C1CCC(N2C(=O)c3ccc(NCCOCCOCCOCC#Cc4cccc5c4C(=O)N(C(C(=O)Nc4nccs4)c4cc(F)ccc4O)C5)cc3C2=O)C(=O)N1,6.35,824.84,3.24,2.0
COC1CCN(c2nccc(Nc3cc4c(cn3)nc(COCCOCCN3CCN(CCCCc5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC3)n4C(C)C)n2)CC1,4.85,866.04,3.74,2.0
COC1CCN(c2nccc(Nc3cc4c(cn3)nc(COCCOCCN3CCN(CCCCc5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC3)n4C(C)C)n2)CC1,4.82,866.04,3.74,2.0
CN(C)Cc1cccc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3CC(C)(C)O)ccn2)c1,7.86,443.55,3.61,0.0
C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4cccc(Cl)c4)nc3)c2)C1,6.89,407.86,3.79,0.0
Cc1ccc2c(c1)[nH]/c(=N\C(=O)c1ccnc(-c3cnn(C)c3)c1)n2CC(C)(C)O,5.02,404.47,2.59,0.0
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccnc3Cl)cc2c1Nc1cnc(F)c(F)c1,7.92,526.34,4.83,1.0
Cc1ncccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(Nc3cnc(F)c(F)c3)c2c1)C1=CNNN1,8.15,505.92,4.49,1.0
COc1cc(C2CCNCC2)ccc1Nc1ncc(OC)c(Nc2ccccc2NS(C)(=O)=O)n1,6.14,498.61,3.82,0.0
CCc1nc(-c2cccc(NC(=O)c3ccccc3CN3Cc4ccc(-c5ccc(N6CCNCC6)cc5)cc4C3=O)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,6.25,730.87,7.14,2.0
C#CCOc1cccc(Nc2ncc(F)c(Nc3cccc(C(=O)C=C(C)C)c3)n2)c1,5.98,416.46,5.26,1.0
C=C(Cn1cccn1)C(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,5.98,503.54,4.52,1.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCCS(C)(=O)=O)cc3)ncc2F)c1,6.26,485.54,4.04,0.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(C(F)(F)F)cc4)ncnc3cc2OC)C1,6.47,458.44,4.57,0.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4)ncnc3cc2OC)C1,7.64,459.33,4.85,0.0
C=CC(=O)N1CCC[C@@H](n2nc(C(=O)Nc3nc4ccccc4o3)c3c(N)ncnc32)C1,7.77,432.44,2.15,0.0
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C,7.89,583.09,6.47,2.0
CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4[nH]ncc34)cc12,8.7,528.06,5.58,2.0
Cc1n[nH]c2cccc([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)F)CC4)NN3)c12,8.7,582.66,5.74,2.0
Cn1cnc2cccc([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)F)CC4)NN3)c21,8.7,582.66,5.44,2.0
C=CC(=O)N1Cc2nc(-c3cc(-c4cccc5ccnn45)c(F)cn3)n(-c3ccncn3)c2C1,7.5,452.45,3.21,0.0
C=CC(=O)N1Cc2nc(-c3cc(-c4cnn(C(F)F)c4C)c(F)cc3F)n(-c3ccncn3)c2C1,7.9,483.43,4.2,0.0
Cc1cc(Nc2ncnc3ccc4c(c23)OCCN4C(=O)/C=C/CN2CCCCC2)ccc1Oc1ccn2ncnc2c1,6.56,576.66,5.28,2.0
C=CC(=O)N1CC[C@H](Nc2cncc(-c3cnc(Oc4cccc(OC(F)F)c4)nc3)c2)C1,4.54,453.45,4.13,0.0
Cc1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@@H]2C[C@H](O)C[C@H](O)C2)cc(-c2cnn(C)c2)n1,7.75,446.51,2.26,0.0
Cc1cc(C(=O)/N=c2\[nH]c3cc(CN4CCOCC4)ccc3n2[C@H]2CCC[C@H](O)C2)cc(-c2cnn(C)c2)n1,5.24,529.65,3.12,1.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,8.52,446.91,4.28,0.0
Cc1nc(F)ccc1C(Nc1cc(Cl)c2ncc(C#N)c(N[C@H](CCC#N)c3ccccc3)c2c1)C1=CN(C2CC2)NN1,6.33,594.1,6.54,2.0
CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cncc(C(=O)N3CCCC3)c2)NN1,7.85,646.56,6.65,2.0
C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,574.71,5.7,2.0
C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)c(OC)cc1N1CCOCC1,7.6,545.62,5.24,2.0
C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)c(OC(F)F)cc1N(C)CCN(C)C,7.6,596.66,5.99,2.0
COc1ccncc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CC[C@@H](O)CC2)cc(C#N)n1,6.0,468.52,3.52,0.0
Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3COC[C@H](O)C3)ccn2)cn1,5.89,418.46,1.83,0.0
COc1cc(N2CCN(C3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,8.05,601.18,4.21,1.0
COc1cc(C2CCNCC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,7.92,517.06,4.77,1.0
COc1cc(C2CCNCC2)ccc1Nc1ncc(Br)c(Nc2ccccc2NS(C)(=O)=O)n1,7.75,547.48,4.57,1.0
COc1cc(N2CCC3(CCN(C)CC3)CC2)c(Cl)cc1Nc1ncc(Cl)c(Nc2ccc3sccc3c2P(C)(C)=O)n1,8.58,659.62,8.05,2.0
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,8.6,634.16,6.24,2.0
COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(Cl)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,9.1,607.1,5.66,2.0
COc1cc(N(C)CCN(C)C)c2cc1Nc1ncc(Br)c(n1)Nc1ccc(cc1P(C)(C)=O)OCCCCC(=O)N2,8.51,660.55,5.48,2.0
COc1cc(N(C)CCN(C)C)c2cc1Nc1ncc(C3CC3)c(n1)Nc1ccc(cc1P(C)(C)=O)OCCCCC(=O)N2,7.15,621.72,5.6,2.0
C=CC(=O)N1CCC(OC2=CC3C(Nc4ccc(Cl)c(Cl)c4F)=C(C#N)C=NC3C=C2OC)CC1,8.0,517.39,5.01,2.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCC(C)(C)O)c(F)c3)ncc2F)c1,6.26,455.47,4.52,0.0
C=CC(=O)Nc1cccc(Nc2ncc(C)c(Nc3cccc(Br)c3)n2)c1,6.26,424.3,5.16,1.0
C=CC(=O)N1Cc2nc(-c3cc(Oc4cccc(F)n4)c(F)cc3F)n(-c3ccncc3)c2C1,7.4,463.42,4.57,0.0
C=CC(=O)N1Cc2nc(-c3cc(-c4cnn(C(F)F)c4C)c(F)cc3F)n(-c3ccncn3)c2C1,7.5,483.43,4.2,0.0
C=CC(=O)Nc1cccc(-c2cccc3cnc(Nc4ccc(OC5CCN(C)CC5F)cc4)nc23)c1,6.52,497.57,5.59,1.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(-c5cnco5)c4)ncnc3cc2OC)CC1,6.16,505.96,5.25,2.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(Cl)c4)ncnc3cc2OC)C1,7.47,503.78,4.96,1.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4)ncnc3cc2OC)CC1,8.0,473.36,5.24,1.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4)ncnc3cc2OC)CC1,8.0,473.36,5.24,1.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C5CC5)c4)ncnc3cc2OC)CC1,6.16,444.54,4.82,0.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(-c5cnco5)c4)ncnc3cc2OC)CC1,6.55,471.52,4.59,0.0
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)cc4Cl)ncnc3cc2OC)C1,7.37,445.31,4.46,0.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(OC(F)(F)F)c(Cl)c4)c(C#N)cnc3cc2OC)CC1,6.89,546.93,5.97,2.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C5CC5)c4)c(C#N)cnc3cc2OC)CC1,5.8,468.56,5.29,1.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C5CC5)c4)c(C#N)cnc3cc2OC)CC1,5.7,468.56,5.29,1.0
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc5cnn(C)c45)c(C#N)cnc3cc2OC)CC1,5.75,482.54,4.3,0.0
COc1cc(N2CCC(N3CCN(C)CC3)CC2)c(C)cc1Nc1nccc(-n2cc(NC(=O)C=C(C)C)cn2)n1,6.42,559.72,3.84,1.0
COc1cc(N2CCC(N3CCN(C)CC3)CC2)c(C)cc1Nc1nccc(-n2cc(NS(=O)(=O)C3CC3)cn2)n1,6.8,581.75,2.84,2.0
C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(OC(F)(F)F)c(Cl)c4)ncnc3cc2OC)C1,6.85,494.86,4.71,0.0
CC(=O)N1CCC(c2ccc3c(c2)[nH]/c(=N\C(=O)c2cc(C)nc(-c4cnn(C)c4)c2)n3[C@H]2CC[C@@H](O)CC2)CC1,5.83,555.68,4.02,1.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1N1CC2(CCN(C)CC2)OC1=O,7.78,471.92,4.6,0.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1N1CC2(CCN(C)CC2)OC1=O,7.32,471.92,4.6,0.0
COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1N1CC2(CCN(C)CC2)OC1=O,10.15,506.37,5.25,2.0
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1N1CC2(CN(C)C2)OC1=O,10.8,443.87,3.82,0.0
CCN1CC2(C1)CN(c1cc3c(Nc4cccc(Cl)c4F)ncnc3cc1OC)C(=O)O2,10.16,457.89,4.21,0.0
CCCN1CC2(C1)CN(c1cc3c(Nc4cccc(Cl)c4F)ncnc3cc1OC)C(=O)O2,10.28,471.92,4.6,0.0
COc1ccncc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2CC(C)(C)O)ccn1,7.92,417.47,2.95,0.0
